policy_id,customer_id,product_type,start_date,end_date,status,channel,discount_pct,gross_premium
P-010467,C-008309,homeowners,2024-03-30,2024-11-10,active,online,0.036,378.27
P-010468,C-001048,auto,2024-09-15,2025-11-03,active,online,0.061,351.72
P-010469,C-009441,homeowners,2024-12-12,2025-08-27,active,partner,0.0,383.2
P-010470,C-003821,auto,2024-04-20,2024-12-07,cancelled,online,0.0,439.16
P-010471,C-011004,auto,2024-05-01,2025-07-08,active,online,0.0,320.62
P-010472,C-000587,homeowners,2024-12-17,2025-06-25,active,online,0.007,256.62
P-010473,C-002506,homeowners,2024-03-15,2025-04-18,active,partner,0.011,348.17
P-010474,C-004440,auto,2024-02-03,2024-10-02,active,agent,0.001,436.64
P-010475,C-006339,commercial_property,2024-06-06,2025-07-24,active,agent,0.087,1652.59
P-010476,C-004016,homeowners,2024-04-20,2024-10-20,active,online,0.073,228.89
P-010477,C-006770,auto,2024-10-10,2025-05-04,active,agent,0.009,420.13
P-010478,C-008070,commercial_property,2024-05-23,2024-12-13,active,agent,0.102,1201.89
P-010479,C-009213,auto,2024-04-10,2025-05-27,active,online,0.072,330.59
P-010480,C-008347,commercial_property,2024-09-08,2025-06-15,active,agent,0.035,1507.66
P-010481,C-005474,commercial_property,2024-03-14,2025-05-07,active,agent,0.018,4940.64
P-010482,C-010298,auto,2024-06-10,2025-01-09,active,agent,0.06,314.83
P-010483,C-001412,homeowners,2024-01-01,2024-11-28,active,agent,0.019,314.92
P-010484,C-000805,homeowners,2024-04-20,2024-11-23,active,online,0.038,373.44
P-010485,C-000238,homeowners,2024-04-12,2025-03-07,lapsed,agent,0.0,385.35
P-010486,C-008653,auto,2024-03-10,2025-05-22,active,online,0.019,327.49
P-010487,C-010924,auto,2024-04-23,2025-08-04,active,agent,0.048,297.68
P-010488,C-010247,homeowners,2024-03-18,2025-04-06,active,partner,0.043,470.54
P-010489,C-002150,auto,2024-09-24,2025-09-11,active,agent,0.026,287.26
P-010490,C-002398,auto,2024-04-08,2025-05-13,active,agent,0.123,356.89
P-010491,C-001618,homeowners,2024-12-10,2025-08-23,active,agent,0.0,319.87
P-010492,C-003131,homeowners,2024-03-01,2025-08-18,active,agent,0.012,457.59
P-010493,C-003391,commercial_property,2024-11-03,2025-05-28,active,online,0.049,2435.46
P-010494,C-004487,homeowners,2024-07-08,2025-01-30,active,partner,0.105,399.23
P-010495,C-003929,auto,2024-03-10,2024-11-07,active,online,0.031,481.03
P-010496,C-007553,auto,2024-07-30,2025-09-28,active,agent,0.093,374.57
P-010497,C-003812,auto,2024-10-17,2025-06-08,active,agent,0.025,420.03
P-010498,C-000313,auto,2024-05-15,2024-12-06,active,agent,0.058,411.49
P-010499,C-000204,auto,2024-04-13,2025-01-05,active,agent,0.082,344.92
P-010500,C-005815,commercial_property,2024-03-12,2025-02-17,active,partner,0.0,961.03
P-010501,C-005011,homeowners,2024-06-09,2025-06-21,active,partner,0.095,259.98
P-010502,C-009552,auto,2024-02-04,2025-07-07,active,agent,0.128,356.71
P-010503,C-010781,auto,2024-12-20,2025-11-07,active,agent,0.148,446.28
P-010504,C-009094,homeowners,2024-10-01,2026-01-15,active,online,0.099,269.69
P-010505,C-011587,renters,2024-03-19,2025-09-03,active,partner,0.103,123.89
P-010506,C-002589,homeowners,2024-01-08,2025-04-14,active,agent,0.086,309.75
P-010507,C-008572,auto,2024-09-23,2025-06-21,active,agent,0.062,256.54
P-010508,C-000160,commercial_property,2024-07-13,2025-07-27,active,agent,0.013,2482.45
P-010509,C-007129,auto,2024-01-08,2025-05-10,active,agent,0.072,524.31
P-010510,C-005974,auto,2024-06-26,2025-05-13,active,online,0.052,408.67
P-010511,C-002009,renters,2024-10-22,2025-12-21,lapsed,online,0.003,147.17
P-010512,C-001066,renters,2024-09-12,2025-12-08,active,agent,0.077,140.4
P-010513,C-002277,auto,2024-09-06,2025-07-07,active,online,0.064,387.05
P-010514,C-003747,auto,2024-09-02,2025-05-05,active,agent,0.033,297.34
P-010515,C-010600,renters,2024-08-24,2025-12-14,active,agent,0.054,219.3
P-010516,C-002425,homeowners,2024-07-09,2025-01-07,active,partner,0.065,350.84
P-010517,C-006047,homeowners,2024-01-06,2025-06-07,active,agent,0.04,232.58
P-010518,C-007869,auto,2024-07-11,2025-04-23,lapsed,agent,0.02,356.72
P-010519,C-010714,auto,2024-07-11,2025-05-06,active,agent,0.062,329.01
P-010520,C-005671,renters,2024-07-13,2025-04-12,active,agent,0.033,136.46
P-010521,C-000964,homeowners,2024-12-08,2025-07-15,active,agent,0.0,279.0
P-010522,C-003211,auto,2024-06-22,2025-07-07,active,agent,0.042,362.87
P-010523,C-010652,renters,2024-05-21,2025-06-01,lapsed,agent,0.103,132.54
P-010524,C-000959,auto,2024-04-05,2025-01-19,active,partner,0.074,404.69
P-010525,C-008027,renters,2024-01-02,2025-02-25,active,online,0.001,174.11
P-010526,C-000034,auto,2024-07-03,2024-12-31,active,agent,0.079,269.78
P-010527,C-002915,auto,2024-03-03,2025-01-12,active,agent,0.056,294.16
P-010528,C-003492,commercial_property,2024-03-12,2024-09-11,active,agent,0.004,3470.21
P-010529,C-010067,auto,2024-07-24,2025-12-08,active,agent,0.09,299.1
P-010530,C-000813,auto,2024-10-02,2025-05-21,active,agent,0.113,460.52
P-010531,C-001432,commercial_property,2024-03-30,2025-03-03,active,agent,0.063,1568.86
P-010532,C-006008,auto,2024-03-18,2025-05-26,active,partner,0.052,534.26
P-010533,C-008893,auto,2024-05-22,2025-04-23,active,partner,0.038,399.65
P-010534,C-011880,auto,2024-08-18,2025-06-16,active,online,0.074,353.9
P-010535,C-002332,homeowners,2024-10-03,2025-10-09,active,agent,0.074,272.89
P-010536,C-008321,homeowners,2024-09-29,2025-10-19,active,online,0.0,289.85
P-010537,C-000286,homeowners,2024-11-02,2025-11-18,lapsed,agent,0.059,365.07
P-010538,C-007487,auto,2024-04-07,2025-01-03,active,online,0.0,545.99
P-010539,C-000536,commercial_property,2024-10-02,2025-06-18,active,agent,0.088,3006.64
P-010540,C-009810,auto,2024-08-17,2025-07-14,active,agent,0.073,382.5
P-010541,C-001463,homeowners,2024-03-01,2025-07-28,active,agent,0.0,391.37
P-010542,C-009236,homeowners,2024-04-30,2025-05-30,active,online,0.065,366.92
P-010543,C-000647,auto,2024-09-21,2025-04-10,active,online,0.056,264.06
P-010544,C-011398,auto,2024-10-21,2025-05-12,cancelled,agent,0.145,246.3
P-010545,C-001457,homeowners,2024-02-16,2024-12-21,active,agent,0.043,265.46
P-010546,C-001316,auto,2024-06-17,2025-11-16,active,online,0.086,326.76
P-010547,C-000528,renters,2024-09-03,2025-09-27,active,agent,0.105,202.28
P-010548,C-009097,homeowners,2024-09-07,2026-02-21,active,agent,0.078,285.67
P-010549,C-004211,auto,2024-11-11,2026-02-24,active,partner,0.081,477.54
P-010550,C-011050,auto,2024-11-07,2025-10-09,active,partner,0.043,471.07
P-010551,C-006726,renters,2024-01-11,2024-08-01,lapsed,partner,0.066,102.23
P-010552,C-000430,homeowners,2024-05-15,2024-11-20,active,agent,0.142,202.96
P-010553,C-006366,commercial_property,2024-06-24,2025-03-03,active,agent,0.083,4492.25
P-010554,C-000080,homeowners,2024-01-12,2024-11-06,active,agent,0.054,337.75
P-010555,C-005065,auto,2024-07-25,2025-10-29,active,agent,0.12,468.44
P-010556,C-002413,auto,2024-09-29,2025-10-28,cancelled,agent,0.078,354.11
P-010557,C-005521,auto,2024-04-01,2025-01-14,lapsed,agent,0.029,336.95
P-010558,C-011028,homeowners,2024-01-31,2024-11-22,active,online,0.082,278.74
P-010559,C-009568,auto,2024-01-20,2024-11-06,active,agent,0.117,386.42
P-010560,C-009229,auto,2024-04-18,2025-04-04,active,online,0.004,417.4
P-010561,C-008161,auto,2024-02-14,2024-11-19,active,online,0.01,471.15
P-010562,C-002682,auto,2024-12-13,2025-12-22,active,agent,0.14,410.02
P-010563,C-010211,auto,2024-02-27,2025-02-14,active,agent,0.038,367.65
P-010564,C-010847,auto,2024-04-11,2024-10-14,active,partner,0.013,487.98
P-010565,C-011529,auto,2024-08-10,2025-12-12,active,online,0.057,324.79
P-010566,C-002205,homeowners,2024-05-08,2025-04-16,active,agent,0.103,220.35
P-010567,C-004040,auto,2024-12-07,2025-08-23,active,online,0.014,442.57
P-010568,C-000399,homeowners,2024-01-16,2024-09-25,active,online,0.072,291.06
P-010569,C-001139,auto,2024-06-07,2025-02-16,active,agent,0.0,283.17
P-010570,C-005412,renters,2024-05-05,2025-03-29,active,agent,0.012,183.49
P-010571,C-000571,auto,2024-09-22,2025-06-20,active,online,0.03,517.35
P-010572,C-001837,renters,2024-11-24,2026-03-18,lapsed,agent,0.052,143.82
P-010573,C-005450,commercial_property,2024-08-03,2025-02-01,active,online,0.01,4052.11
P-010574,C-003935,homeowners,2024-05-03,2025-07-07,active,agent,0.068,285.09
P-010575,C-000355,renters,2024-04-06,2025-05-08,active,online,0.124,88.23
P-010576,C-010794,auto,2024-04-20,2025-07-24,active,agent,0.063,234.87
P-010577,C-003377,renters,2024-11-11,2026-03-05,active,agent,0.095,132.97
P-010578,C-002505,homeowners,2024-06-14,2025-01-22,active,agent,0.079,306.25
P-010579,C-001414,commercial_property,2024-01-31,2025-05-05,active,agent,0.119,1750.25
P-010580,C-003253,auto,2024-09-23,2026-02-19,lapsed,agent,0.056,461.19
P-010581,C-002102,renters,2024-10-07,2025-09-28,active,agent,0.06,175.91
P-010582,C-000712,homeowners,2024-09-16,2025-06-08,active,agent,0.079,347.88
P-010583,C-002492,commercial_property,2024-09-09,2026-01-28,active,agent,0.083,2779.47
P-010584,C-007379,homeowners,2024-08-08,2025-02-12,active,online,0.033,347.1
P-010585,C-004011,auto,2024-07-03,2025-11-13,active,agent,0.073,403.04
P-010586,C-005130,homeowners,2024-01-26,2025-02-20,active,agent,0.002,353.94
P-010587,C-000942,homeowners,2024-09-08,2025-12-05,cancelled,agent,0.116,202.61
P-010588,C-010863,auto,2024-04-29,2025-05-06,active,agent,0.013,318.45
P-010589,C-005910,auto,2024-05-30,2025-08-18,cancelled,agent,0.071,330.72
P-010590,C-009790,homeowners,2024-01-30,2025-05-05,cancelled,agent,0.0,407.67
P-010591,C-004627,homeowners,2024-03-12,2025-06-14,lapsed,online,0.004,324.84
P-010592,C-007117,renters,2024-12-14,2025-06-28,active,online,0.034,99.92
P-010593,C-007707,auto,2024-06-11,2024-12-20,active,partner,0.042,354.32
P-010594,C-006782,auto,2024-08-22,2025-09-15,active,agent,0.052,409.0
P-010595,C-005453,auto,2024-09-02,2025-10-19,active,online,0.148,291.57
P-010596,C-011104,auto,2024-03-11,2025-07-17,active,agent,0.032,453.47
P-010597,C-002932,auto,2024-08-29,2025-08-03,active,partner,0.072,288.91
P-010598,C-000368,auto,2024-05-17,2024-12-07,active,online,0.118,385.73
P-010599,C-010839,auto,2024-06-03,2025-01-11,active,agent,0.063,393.71
P-010600,C-005381,homeowners,2024-05-09,2025-06-08,lapsed,online,0.074,324.96
P-010601,C-002497,homeowners,2024-06-09,2025-09-21,active,agent,0.019,332.6
P-010602,C-010378,auto,2024-02-28,2025-02-08,active,agent,0.042,265.11
P-010603,C-005885,renters,2024-03-20,2025-05-08,active,online,0.045,103.42
P-010604,C-007933,renters,2024-09-07,2025-03-16,active,online,0.018,179.84
P-010605,C-007938,auto,2024-06-28,2025-05-16,active,agent,0.022,443.09
P-010606,C-011853,auto,2024-12-04,2025-08-31,active,agent,0.096,499.52
P-010607,C-011328,renters,2024-11-17,2025-08-06,active,online,0.136,92.98
P-010608,C-000140,auto,2024-10-05,2025-09-24,active,agent,0.061,266.09
P-010609,C-008349,homeowners,2024-12-29,2025-07-16,lapsed,agent,0.046,362.36
P-010610,C-002188,homeowners,2024-02-29,2024-11-24,active,online,0.0,240.51
P-010611,C-004967,homeowners,2024-07-06,2025-03-11,active,agent,0.0,459.29
P-010612,C-004501,auto,2024-04-26,2025-05-20,active,agent,0.092,345.39
P-010613,C-007306,renters,2024-05-21,2025-07-07,active,online,0.078,133.36
P-010614,C-004917,auto,2024-02-12,2024-12-29,active,agent,0.004,440.96
P-010615,C-002942,commercial_property,2024-11-09,2025-10-12,active,online,0.028,3170.62
P-010616,C-008721,auto,2024-07-15,2026-01-01,active,agent,0.062,403.99
P-010617,C-006477,auto,2024-08-14,2025-09-28,active,agent,0.044,433.21
P-010618,C-003249,auto,2024-09-12,2025-03-15,active,agent,0.055,408.23
P-010619,C-005365,commercial_property,2024-09-15,2025-04-03,active,agent,0.014,2973.42
P-010620,C-011347,auto,2024-03-27,2025-07-13,active,agent,0.123,337.44
P-010621,C-006714,auto,2024-08-04,2025-04-09,active,agent,0.032,372.05
P-010622,C-008682,renters,2024-01-08,2024-12-18,active,agent,0.065,133.43
P-010623,C-000624,auto,2024-03-30,2025-08-31,cancelled,online,0.087,371.46
P-010624,C-004342,homeowners,2024-08-10,2025-05-31,active,agent,0.103,331.34
P-010625,C-004439,auto,2024-01-08,2024-07-16,active,agent,0.114,423.33
P-010626,C-005343,homeowners,2024-06-28,2025-08-17,active,agent,0.025,243.51
P-010627,C-007169,auto,2024-04-09,2025-05-31,active,agent,0.093,371.45
P-010628,C-011601,auto,2024-01-09,2024-12-23,active,agent,0.013,341.88
P-010629,C-006756,auto,2024-03-07,2025-05-31,active,agent,0.0,460.86
P-010630,C-001796,auto,2024-04-17,2025-08-07,active,online,0.039,377.85
P-010631,C-007336,auto,2024-10-29,2026-03-13,active,online,0.085,311.53
P-010632,C-010282,commercial_property,2024-01-29,2024-12-10,lapsed,agent,0.118,4394.52
P-010633,C-004064,auto,2024-08-25,2025-04-06,active,online,0.114,360.81
P-010634,C-011199,auto,2024-08-26,2025-07-16,active,agent,0.046,482.13
P-010635,C-006369,homeowners,2024-07-15,2025-02-19,active,partner,0.034,307.45
P-010636,C-006768,commercial_property,2024-10-19,2026-04-08,active,online,0.062,3370.77
P-010637,C-004440,auto,2024-03-10,2025-07-02,active,agent,0.06,448.37
P-010638,C-004515,homeowners,2024-05-24,2025-06-30,active,agent,0.112,218.44
P-010639,C-010660,auto,2024-10-30,2025-11-22,active,agent,0.113,431.6
P-010640,C-002802,homeowners,2024-05-10,2025-04-18,active,agent,0.032,270.53
P-010641,C-001930,homeowners,2024-05-04,2025-06-05,active,agent,0.0,337.5
P-010642,C-006486,auto,2024-07-16,2025-07-14,active,agent,0.04,384.31
P-010643,C-011058,homeowners,2024-12-05,2025-12-29,cancelled,agent,0.05,360.06
P-010644,C-004180,auto,2024-06-19,2025-12-01,active,partner,0.0,329.69
P-010645,C-003643,auto,2024-02-01,2025-05-08,cancelled,agent,0.127,380.16
P-010646,C-008232,auto,2024-08-23,2025-03-15,active,online,0.068,390.91
P-010647,C-008761,homeowners,2024-06-24,2025-07-11,active,agent,0.016,249.06
P-010648,C-008056,renters,2024-03-23,2024-11-23,active,agent,0.057,102.17
P-010649,C-008182,auto,2024-06-14,2025-06-12,active,online,0.026,494.28
P-010650,C-007290,auto,2024-04-27,2025-01-29,active,agent,0.131,355.64
P-010651,C-004873,auto,2024-04-14,2024-10-27,active,partner,0.065,274.15
P-010652,C-003671,homeowners,2024-06-06,2025-04-14,active,online,0.029,407.81
P-010653,C-005212,auto,2024-05-13,2025-08-18,active,agent,0.133,400.35
P-010654,C-006928,auto,2024-09-19,2025-06-12,active,online,0.105,410.68
P-010655,C-002304,commercial_property,2024-11-29,2026-05-10,active,online,0.0,3543.58
P-010656,C-008910,auto,2024-12-10,2026-01-23,lapsed,agent,0.0,355.74
P-010657,C-003731,auto,2024-02-15,2024-12-19,active,agent,0.063,367.28
P-010658,C-005657,commercial_property,2024-02-05,2025-07-12,active,agent,0.043,4822.39
P-010659,C-000807,auto,2024-01-18,2024-09-18,active,agent,0.035,429.03
P-010660,C-000144,auto,2024-10-24,2026-03-09,active,agent,0.032,351.65
P-010661,C-009710,auto,2024-09-22,2025-12-18,active,agent,0.087,405.41
P-010662,C-000280,auto,2024-06-16,2025-08-11,active,online,0.038,281.79
P-010663,C-005666,auto,2024-06-27,2025-10-22,active,partner,0.032,314.99
P-010664,C-006735,commercial_property,2024-05-21,2025-05-07,lapsed,agent,0.069,4683.56
P-010665,C-003087,homeowners,2024-06-11,2025-07-12,active,online,0.0,481.79
P-010666,C-002101,commercial_property,2024-02-08,2025-04-28,active,agent,0.008,3387.13
P-010667,C-010269,homeowners,2024-05-18,2025-03-10,active,agent,0.047,314.49
P-010668,C-011411,auto,2024-02-26,2025-03-15,active,online,0.076,283.55
P-010669,C-006602,auto,2024-02-16,2025-07-03,active,online,0.046,311.48
P-010670,C-004046,renters,2024-03-31,2025-08-26,active,online,0.0,143.77
P-010671,C-008637,auto,2024-11-14,2026-04-26,active,agent,0.071,261.62
P-010672,C-007019,auto,2024-03-13,2025-01-09,active,online,0.062,488.79
P-010673,C-010148,auto,2024-11-07,2025-11-06,cancelled,partner,0.062,260.93
P-010674,C-005372,renters,2024-09-23,2025-12-05,active,partner,0.048,137.59
P-010675,C-000944,homeowners,2024-02-17,2024-10-10,active,online,0.019,351.42
P-010676,C-011091,auto,2024-09-12,2025-09-28,active,online,0.028,359.67
P-010677,C-011498,auto,2024-01-30,2024-09-30,active,online,0.044,370.56
P-010678,C-000925,homeowners,2024-02-18,2024-11-27,active,agent,0.072,397.82
P-010679,C-002337,homeowners,2024-09-27,2026-02-17,active,agent,0.069,367.17
P-010680,C-010814,auto,2024-06-12,2025-09-28,active,agent,0.052,402.74
P-010681,C-009537,auto,2024-03-01,2024-10-08,active,agent,0.104,349.66
P-010682,C-003833,auto,2024-02-12,2025-06-07,active,online,0.053,347.33
P-010683,C-011704,auto,2024-07-09,2025-01-20,active,agent,0.0,559.53
P-010684,C-003943,auto,2024-08-17,2025-09-21,active,agent,0.08,526.95
P-010685,C-001002,renters,2024-03-23,2025-04-07,cancelled,online,0.041,141.33
P-010686,C-006725,renters,2024-05-27,2025-04-03,active,online,0.096,128.07
P-010687,C-006762,commercial_property,2024-09-30,2025-11-22,active,online,0.012,5554.45
P-010688,C-004340,auto,2024-04-09,2024-10-28,active,agent,0.11,317.63
P-010689,C-008487,commercial_property,2024-12-17,2026-05-17,lapsed,online,0.022,4149.25
P-010690,C-006285,auto,2024-12-18,2025-10-17,lapsed,online,0.034,512.34
P-010691,C-000624,auto,2024-06-18,2025-06-19,active,partner,0.0,470.4
P-010692,C-000979,homeowners,2024-03-23,2025-03-23,active,agent,0.044,265.62
P-010693,C-009684,auto,2024-08-19,2025-12-26,active,online,0.008,423.68
P-010694,C-009544,homeowners,2024-06-19,2025-10-23,active,agent,0.064,367.81
P-010695,C-011533,auto,2024-07-28,2025-11-25,active,online,0.0,395.51
P-010696,C-009461,auto,2024-08-28,2026-01-07,active,online,0.074,369.47
P-010697,C-001286,auto,2024-05-12,2025-04-12,lapsed,agent,0.026,359.19
P-010698,C-011355,homeowners,2024-02-16,2025-05-30,active,online,0.029,273.63
P-010699,C-009637,auto,2024-07-29,2025-05-04,active,online,0.1,233.87
P-010700,C-000979,commercial_property,2024-03-15,2025-05-19,lapsed,agent,0.023,4415.13
P-010701,C-003280,auto,2024-03-27,2024-10-07,active,agent,0.0,341.1
P-010702,C-007575,homeowners,2024-06-25,2025-06-24,active,online,0.035,417.74
P-010703,C-000887,renters,2024-11-18,2025-07-07,active,agent,0.0,103.47
P-010704,C-001097,auto,2024-10-21,2026-01-16,active,agent,0.019,404.91
P-010705,C-001657,auto,2024-11-02,2026-04-18,active,agent,0.042,308.8
P-010706,C-010250,renters,2024-01-22,2024-12-11,active,agent,0.011,177.29
P-010707,C-008045,auto,2024-12-08,2025-08-04,active,agent,0.021,370.99
P-010708,C-005117,homeowners,2024-12-09,2026-04-22,active,online,0.111,342.01
P-010709,C-011630,homeowners,2024-03-19,2025-01-21,lapsed,agent,0.023,363.81
P-010710,C-008207,renters,2024-12-28,2025-10-19,active,agent,0.046,131.03
P-010711,C-007201,auto,2024-07-30,2025-04-03,active,partner,0.043,347.8
P-010712,C-005261,commercial_property,2024-07-22,2025-10-02,lapsed,online,0.022,4155.83
P-010713,C-005509,auto,2024-02-10,2024-12-14,active,agent,0.101,511.36
P-010714,C-006987,auto,2024-01-18,2025-03-12,active,online,0.023,281.69
P-010715,C-004237,commercial_property,2024-11-14,2025-08-06,active,agent,0.022,1211.5
P-010716,C-002092,homeowners,2024-09-23,2025-08-19,cancelled,online,0.062,374.67
P-010717,C-008021,auto,2024-08-30,2025-06-11,active,online,0.087,405.42
P-010718,C-000096,homeowners,2024-07-20,2025-05-17,cancelled,online,0.03,348.18
P-010719,C-008703,homeowners,2024-03-17,2024-11-13,active,agent,0.101,279.28
P-010720,C-004726,homeowners,2024-09-17,2025-10-12,lapsed,agent,0.031,294.09
P-010721,C-005633,renters,2024-05-30,2025-02-22,lapsed,online,0.038,134.56
P-010722,C-005311,auto,2024-07-28,2025-11-08,active,online,0.062,427.87
P-010723,C-008254,auto,2024-04-25,2025-04-01,active,agent,0.039,285.84
P-010724,C-000252,homeowners,2024-05-15,2024-11-16,cancelled,online,0.073,258.8
P-010725,C-004265,homeowners,2024-12-24,2025-09-22,active,agent,0.053,280.97
P-010726,C-009072,auto,2024-06-12,2025-03-21,active,agent,0.05,378.11
P-010727,C-005451,homeowners,2024-03-24,2025-03-10,active,agent,0.069,330.74
P-010728,C-009235,homeowners,2024-02-05,2024-09-21,active,agent,0.07,410.42
P-010729,C-006994,auto,2024-04-27,2025-03-09,active,partner,0.04,489.85
P-010730,C-002903,auto,2024-01-29,2024-09-07,active,online,0.085,318.45
P-010731,C-010086,homeowners,2024-08-29,2025-03-24,active,agent,0.029,300.39
P-010732,C-003869,commercial_property,2024-04-29,2025-07-28,active,online,0.033,1429.15
P-010733,C-002175,homeowners,2024-06-22,2025-10-14,active,agent,0.12,273.17
P-010734,C-006560,auto,2024-07-16,2025-12-09,active,online,0.089,412.63
P-010735,C-006424,auto,2024-04-04,2025-01-06,active,online,0.028,266.35
P-010736,C-008353,renters,2024-05-03,2025-03-21,active,agent,0.093,97.29
P-010737,C-002907,auto,2024-10-10,2025-08-31,active,agent,0.056,341.23
P-010738,C-006503,auto,2024-07-11,2025-03-29,active,agent,0.108,257.55
P-010739,C-007469,homeowners,2024-06-14,2025-08-22,active,online,0.014,245.33
P-010740,C-008673,commercial_property,2024-09-17,2026-02-15,active,partner,0.083,1143.28
P-010741,C-006295,auto,2024-12-05,2026-02-16,active,online,0.021,334.9
P-010742,C-002902,homeowners,2024-02-16,2024-09-21,cancelled,agent,0.0,284.86
P-010743,C-002078,homeowners,2024-10-28,2025-07-11,active,agent,0.024,416.65
P-010744,C-008943,auto,2024-12-19,2026-04-16,active,agent,0.021,525.26
P-010745,C-002343,auto,2024-04-13,2025-05-12,cancelled,online,0.029,415.33
P-010746,C-003630,auto,2024-11-27,2025-06-16,lapsed,agent,0.04,277.77
P-010747,C-009430,auto,2024-06-06,2025-01-30,active,agent,0.043,348.2
P-010748,C-006677,auto,2024-02-20,2024-09-08,active,agent,0.006,442.19
P-010749,C-001858,commercial_property,2024-05-04,2024-12-24,active,agent,0.065,4143.71
P-010750,C-006996,auto,2024-03-27,2025-06-18,active,online,0.031,407.87
P-010751,C-008731,homeowners,2024-01-14,2024-10-06,active,agent,0.057,280.24
P-010752,C-011378,auto,2024-04-20,2025-05-12,active,online,0.096,351.38
P-010753,C-000484,homeowners,2024-01-04,2024-08-28,active,agent,0.05,431.94
P-010754,C-000482,auto,2024-12-19,2025-12-10,active,agent,0.024,368.96
P-010755,C-005128,homeowners,2024-04-04,2025-05-05,active,online,0.007,626.4
P-010756,C-004117,commercial_property,2024-05-21,2025-09-17,cancelled,online,0.0,2228.08
P-010757,C-009474,homeowners,2024-06-07,2025-01-14,active,online,0.02,468.86
P-010758,C-005462,commercial_property,2024-01-04,2025-02-09,active,online,0.0,2567.88
P-010759,C-006039,homeowners,2024-01-03,2024-08-22,active,agent,0.073,309.45
P-010760,C-006107,homeowners,2024-08-21,2025-12-31,active,agent,0.112,241.95
P-010761,C-011260,homeowners,2024-10-05,2025-10-14,active,agent,0.04,395.82
P-010762,C-011963,auto,2024-12-25,2025-11-15,active,agent,0.019,387.81
P-010763,C-001494,renters,2024-03-09,2024-11-19,active,partner,0.037,101.14
P-010764,C-003788,homeowners,2024-05-15,2025-06-13,active,online,0.046,458.12
P-010765,C-003918,auto,2024-02-29,2025-03-22,active,online,0.0,349.64
P-010766,C-000263,homeowners,2024-12-08,2026-02-22,active,online,0.092,297.56
P-010767,C-004018,renters,2024-09-26,2026-03-14,active,agent,0.016,230.32
P-010768,C-007428,auto,2024-12-26,2025-08-20,active,agent,0.049,386.15
P-010769,C-005675,homeowners,2024-12-29,2025-07-17,active,agent,0.004,376.97
P-010770,C-007049,homeowners,2024-10-09,2025-05-17,active,agent,0.038,216.46
P-010771,C-000135,auto,2024-08-31,2026-02-20,active,agent,0.034,435.62
P-010772,C-005089,auto,2024-02-08,2024-11-30,active,agent,0.011,334.35
P-010773,C-009689,auto,2024-10-10,2025-07-08,active,online,0.118,403.93
P-010774,C-009294,auto,2024-03-23,2025-07-24,active,online,0.058,317.57
P-010775,C-005413,auto,2024-12-04,2025-10-19,active,agent,0.023,267.01
P-010776,C-005511,homeowners,2024-12-14,2025-11-04,active,agent,0.112,372.68
P-010777,C-003216,homeowners,2024-10-23,2025-11-13,cancelled,online,0.04,250.7
P-010778,C-006212,auto,2024-02-07,2025-04-30,active,agent,0.145,273.19
P-010779,C-007964,renters,2024-02-24,2025-06-03,active,agent,0.058,98.69
P-010780,C-010288,auto,2024-10-14,2025-12-11,cancelled,partner,0.0,402.06
P-010781,C-004717,auto,2024-09-17,2025-10-19,active,online,0.121,277.13
P-010782,C-005195,renters,2024-02-12,2025-02-07,lapsed,agent,0.068,132.4
P-010783,C-007063,renters,2024-03-22,2025-01-31,active,agent,0.047,176.81
P-010784,C-005591,auto,2024-04-21,2025-06-11,active,online,0.044,368.0
P-010785,C-009530,auto,2024-02-24,2025-04-21,active,agent,0.078,458.45
P-010786,C-000969,renters,2024-01-12,2024-11-29,active,online,0.031,97.68
P-010787,C-002272,commercial_property,2024-09-29,2025-05-03,active,online,0.072,2676.48
P-010788,C-007675,auto,2024-09-28,2025-05-22,lapsed,online,0.008,400.29
P-010789,C-002154,homeowners,2024-03-18,2025-07-17,lapsed,agent,0.065,275.67
P-010790,C-002595,auto,2024-04-03,2024-09-30,active,agent,0.097,300.02
P-010791,C-007654,auto,2024-11-23,2025-05-26,active,online,0.086,424.64
P-010792,C-007322,auto,2024-02-11,2025-02-04,cancelled,agent,0.113,372.41
P-010793,C-002728,renters,2024-11-03,2026-02-24,active,online,0.076,132.46
P-010794,C-002852,auto,2024-08-13,2025-11-26,active,partner,0.044,359.34
P-010795,C-000377,homeowners,2024-10-16,2025-05-24,lapsed,agent,0.018,353.56
P-010796,C-002958,auto,2024-06-01,2025-10-13,active,agent,0.087,289.37
P-010797,C-006715,renters,2024-06-04,2025-06-19,active,online,0.0,178.39
P-010798,C-004753,auto,2024-03-20,2024-12-19,cancelled,online,0.099,374.94
P-010799,C-001907,homeowners,2024-06-09,2025-05-18,active,online,0.045,289.29
P-010800,C-006799,homeowners,2024-12-24,2026-01-18,active,online,0.014,216.36
P-010801,C-011396,homeowners,2024-10-26,2026-03-18,active,agent,0.032,320.51
P-010802,C-003247,auto,2024-06-03,2025-07-18,cancelled,agent,0.052,492.87
P-010803,C-002701,homeowners,2024-04-17,2025-03-13,active,online,0.0,366.88
P-010804,C-004491,homeowners,2024-11-08,2025-12-09,active,agent,0.0,467.11
P-010805,C-004587,auto,2024-03-01,2024-11-20,active,agent,0.0,395.62
P-010806,C-000289,auto,2024-06-06,2025-11-03,active,agent,0.056,324.56
