event_id,claim_id,county_code,county_name,city,postal_code,temperature_c,precip_mm,wind_mps,hail_size_cm
EV-0002070,CL-0002070,IS,Iasi,Pascani,459554,9.7,19.2,3.3,0.16
EV-0002071,CL-0002071,GL,Galati,Galati,782348,-12.9,5.7,1.7,0.19
EV-0002072,CL-0002072,CJ,Cluj,Dej,428985,-4.9,10.1,6.1,0.0
EV-0002073,CL-0002073,AR,Arad,Arad,391661,-6.5,9.7,3.2,0.0
EV-0002074,CL-0002074,BZB,Bucuresti,Sector 6,265592,-7.1,16.5,4.0,0.0
EV-0002075,CL-0002075,PH,Prahova,Ploiesti,786825,21.7,2.0,3.7,1.0
EV-0002076,CL-0002076,SJ,Salaj,Zalau,693997,-1.4,9.4,2.9,0.0
EV-0002077,CL-0002077,BZ,Buzau,Buzau,499411,-4.4,10.4,6.0,0.37
EV-0002078,CL-0002078,AB,Alba,Sebes,665606,25.0,14.3,7.0,0.0
EV-0002079,CL-0002079,CJ,Cluj,Turda,779760,-1.7,12.7,4.0,0.0
EV-0002080,CL-0002080,VL,Valcea,Dragasani,967836,-0.6,14.4,4.1,0.07
EV-0002081,CL-0002081,MM,Maramures,Baia Mare,330313,22.3,6.2,0.3,0.1
EV-0002082,CL-0002082,MM,Maramures,Baia Mare,330313,-1.3,6.1,5.0,0.0
EV-0002083,CL-0002083,GJ,Gorj,Targu Jiu,646888,20.0,31.8,1.1,0.24
EV-0002084,CL-0002084,CJ,Cluj,Turda,297375,8.9,8.5,0.4,0.0
EV-0002085,CL-0002085,TM,Timis,Sannicolau Mare,382360,8.8,19.1,6.2,1.29
EV-0002086,CL-0002086,GL,Galati,Tecuci,182529,-1.7,8.7,3.3,0.0
EV-0002087,CL-0002087,BZ,Buzau,Ramnicul Sarat,656410,5.3,6.6,4.8,0.0
EV-0002088,CL-0002088,GL,Galati,Galati,982672,6.9,3.7,3.0,0.04
EV-0002089,CL-0002089,CJ,Cluj,Turda,239198,5.3,1.1,3.5,0.0
EV-0002090,CL-0002090,PH,Prahova,Campina,274403,7.4,32.4,6.4,0.0
EV-0002091,CL-0002091,TM,Timis,Timisoara,388420,19.2,2.7,5.1,0.0
EV-0002092,CL-0002092,BH,Bihor,Oradea,459810,-6.3,9.4,2.4,0.05
EV-0002093,CL-0002093,CS,Caras-Severin,Resita,527022,5.2,1.7,4.6,0.84
EV-0002094,CL-0002094,CS,Caras-Severin,Resita,527022,5.1,14.3,10.7,1.38
EV-0002095,CL-0002095,BZB,Bucuresti,Sector 6,992099,7.9,8.2,1.6,1.52
EV-0002096,CL-0002096,VS,Vaslui,Husi,106541,39.2,5.7,5.4,0.1
EV-0002097,CL-0002097,TM,Timis,Timisoara,703242,24.0,5.6,0.0,0.11
EV-0002098,CL-0002098,TM,Timis,Timisoara,432799,7.1,15.7,3.7,0.0
EV-0002099,CL-0002099,HD,Hunedoara,Deva,784483,-3.5,9.4,3.7,0.1
EV-0002100,CL-0002100,BZB,Bucuresti,Sector 1,791149,13.9,11.0,3.6,0.53
EV-0002101,CL-0002101,MM,Maramures,Baia Mare,857712,-10.1,4.0,0.8,0.0
EV-0002102,CL-0002102,BZB,Bucuresti,Sector 1,331742,-16.8,2.1,5.2,0.0
EV-0002103,CL-0002103,BZ,Buzau,Ramnicul Sarat,537049,9.4,7.8,3.7,0.27
EV-0002104,CL-0002104,TR,Teleorman,Alexandria,485978,17.3,12.2,3.2,0.11
EV-0002105,CL-0002105,CJ,Cluj,Turda,823083,9.2,6.5,4.5,0.0
EV-0002106,CL-0002106,CJ,Cluj,Turda,823083,4.9,7.9,5.5,0.0
EV-0002107,CL-0002107,DJ,Dolj,Bailesti,286143,-1.6,10.4,1.0,0.75
EV-0002108,CL-0002108,BC,Bacau,Moinesti,438317,10.6,9.9,0.9,0.04
EV-0002109,CL-0002109,IF,Ilfov,Otopeni,622291,5.0,1.4,1.9,0.0
EV-0002110,CL-0002110,MM,Maramures,Sighetu Marmatiei,103951,2.5,24.0,2.0,0.0
EV-0002111,CL-0002111,BZB,Bucuresti,Sector 4,749244,6.2,4.7,1.0,0.0
EV-0002112,CL-0002112,BZB,Bucuresti,Sector 4,749244,9.1,2.1,2.4,0.0
EV-0002113,CL-0002113,BV,Brasov,Brasov,300288,8.8,2.4,6.6,0.48
EV-0002114,CL-0002114,CV,Covasna,Targu Secuiesc,127476,16.3,1.8,2.8,0.32
EV-0002115,CL-0002115,CV,Covasna,Targu Secuiesc,127476,-4.2,18.8,1.9,0.02
EV-0002116,CL-0002116,SM,Satu Mare,Satu Mare,124575,12.4,9.7,2.6,0.09
EV-0002117,CL-0002117,SV,Suceava,Suceava,834439,0.5,4.0,3.0,0.54
EV-0002118,CL-0002118,GJ,Gorj,Motru,244954,5.4,2.2,3.9,0.0
EV-0002119,CL-0002119,DJ,Dolj,Craiova,779599,0.8,14.0,2.1,0.02
EV-0002120,CL-0002120,IS,Iasi,Pascani,821410,1.5,15.1,1.7,0.14
EV-0002121,CL-0002121,IS,Iasi,Pascani,821410,10.7,8.0,2.2,0.0
EV-0002122,CL-0002122,VN,Vrancea,Focsani,183934,8.7,2.7,4.6,0.27
EV-0002123,CL-0002123,BT,Botosani,Botosani,324767,23.1,3.2,2.8,0.16
EV-0002124,CL-0002124,IS,Iasi,Iasi,924486,17.9,3.7,0.0,0.3
EV-0002125,CL-0002125,BZ,Buzau,Buzau,176428,5.5,8.5,3.9,0.66
EV-0002126,CL-0002126,BZ,Buzau,Buzau,176428,-2.8,14.3,3.4,1.2
EV-0002127,CL-0002127,BZB,Bucuresti,Sector 3,990406,6.3,10.6,4.0,0.0
EV-0002128,CL-0002128,AG,Arges,Campulung,576117,21.9,8.7,2.6,0.0
EV-0002129,CL-0002129,BH,Bihor,Alesd,824267,24.7,9.7,0.2,0.12
EV-0002130,CL-0002130,MM,Maramures,Baia Mare,825046,3.5,5.6,0.0,0.07
EV-0002131,CL-0002131,SV,Suceava,Suceava,280502,11.0,13.7,4.3,0.0
EV-0002132,CL-0002132,DB,Dambovita,Targoviste,428065,24.8,18.0,6.9,0.91
EV-0002133,CL-0002133,VL,Valcea,Dragasani,570278,5.6,7.3,3.5,0.0
EV-0002134,CL-0002134,SV,Suceava,Suceava,885256,6.5,6.9,1.5,0.0
EV-0002135,CL-0002135,CT,Constanta,Mangalia,851689,-6.3,5.0,8.9,0.18
EV-0002136,CL-0002136,CT,Constanta,Mangalia,851689,12.8,1.2,9.8,0.0
EV-0002137,CL-0002137,CT,Constanta,Mangalia,851689,0.1,5.3,3.0,0.0
EV-0002138,CL-0002138,CT,Constanta,Mangalia,851689,21.6,8.4,5.1,0.3
EV-0002139,CL-0002139,SV,Suceava,Radauti,385553,12.8,7.5,2.3,0.0
EV-0002140,CL-0002140,MS,Mures,Targu Mures,443917,1.3,17.0,2.5,0.0
EV-0002141,CL-0002141,MS,Mures,Targu Mures,443917,26.7,7.2,3.8,0.3
EV-0002142,CL-0002142,MS,Mures,Targu Mures,443917,24.3,7.6,3.7,0.07
EV-0002143,CL-0002143,CT,Constanta,Medgidia,114241,16.3,14.8,6.0,1.02
EV-0002144,CL-0002144,AG,Arges,Pitesti,791629,8.7,9.8,3.0,0.0
EV-0002145,CL-0002145,IL,Ialomita,Fetesti,346889,26.1,6.1,4.6,0.32
EV-0002146,CL-0002146,BC,Bacau,Moinesti,312611,-9.6,15.3,1.7,0.0
EV-0002147,CL-0002147,BZB,Bucuresti,Sector 2,710005,30.5,5.6,1.2,0.24
EV-0002148,CL-0002148,BZB,Bucuresti,Sector 2,710005,9.3,5.5,3.5,0.0
EV-0002149,CL-0002149,PH,Prahova,Ploiesti,245738,19.7,23.6,3.2,0.17
EV-0002150,CL-0002150,VL,Valcea,Dragasani,333249,25.9,2.2,4.0,0.0
EV-0002151,CL-0002151,IS,Iasi,Iasi,657234,16.9,4.6,2.7,0.0
EV-0002152,CL-0002152,BV,Brasov,Sacele,888909,20.8,3.5,1.0,0.05
EV-0002153,CL-0002153,HD,Hunedoara,Deva,941340,9.3,6.8,4.8,0.26
EV-0002154,CL-0002154,TL,Tulcea,Tulcea,477180,2.6,11.6,7.3,0.17
EV-0002155,CL-0002155,DB,Dambovita,Targoviste,823206,23.8,5.8,3.2,0.0
EV-0002156,CL-0002156,NT,Neamt,Piatra Neamt,275460,-2.5,2.8,6.0,0.0
EV-0002157,CL-0002157,SB,Sibiu,Sibiu,990618,-1.7,11.8,1.7,0.0
EV-0002158,CL-0002158,SB,Sibiu,Sibiu,990618,28.5,12.0,6.8,0.1
EV-0002159,CL-0002159,IS,Iasi,Iasi,527486,21.4,15.4,3.7,0.0
EV-0002160,CL-0002160,TR,Teleorman,Turnu Magurele,837691,2.6,5.9,3.5,0.33
EV-0002161,CL-0002161,TM,Timis,Lugoj,398704,-6.3,1.2,7.5,0.08
EV-0002162,CL-0002162,CT,Constanta,Constanta,637426,3.6,5.0,6.6,0.27
EV-0002163,CL-0002163,CL,Calarasi,Calarasi,452371,30.2,7.2,5.1,0.11
EV-0002164,CL-0002164,CL,Calarasi,Calarasi,452371,3.6,8.0,3.5,0.0
EV-0002165,CL-0002165,BZB,Bucuresti,Sector 4,529533,-3.1,17.3,3.3,0.4
EV-0002166,CL-0002166,BZB,Bucuresti,Sector 2,374586,18.0,2.7,3.9,0.03
EV-0002167,CL-0002167,CJ,Cluj,Turda,797898,25.0,8.8,0.7,0.0
EV-0002168,CL-0002168,BZ,Buzau,Buzau,993166,26.5,1.4,4.9,0.0
EV-0002169,CL-0002169,BZB,Bucuresti,Sector 3,230575,22.4,1.8,2.1,0.09
EV-0002170,CL-0002170,SV,Suceava,Radauti,440803,12.5,17.3,6.3,0.23
EV-0002171,CL-0002171,BZB,Bucuresti,Sector 4,698169,15.5,4.4,4.6,1.69
EV-0002172,CL-0002172,CT,Constanta,Medgidia,331533,11.4,4.1,2.0,0.0
EV-0002173,CL-0002173,SM,Satu Mare,Carei,257444,14.9,3.7,4.1,1.96
EV-0002174,CL-0002174,CT,Constanta,Medgidia,152649,12.3,6.9,7.1,1.92
EV-0002175,CL-0002175,TM,Timis,Sannicolau Mare,701369,9.0,17.7,2.5,0.37
EV-0002176,CL-0002176,PH,Prahova,Ploiesti,994042,21.6,6.3,3.4,0.43
EV-0002177,CL-0002177,PH,Prahova,Ploiesti,994042,-7.1,5.2,0.9,0.0
EV-0002178,CL-0002178,BN,Bistrita-Nasaud,Nasaud,307156,2.4,3.4,6.8,0.05
EV-0002179,CL-0002179,TM,Timis,Lugoj,755122,17.4,4.5,3.2,0.27
EV-0002180,CL-0002180,BH,Bihor,Oradea,664320,11.0,13.9,3.2,0.06
EV-0002181,CL-0002181,DB,Dambovita,Gaesti,386797,27.3,13.1,1.3,0.0
EV-0002182,CL-0002182,AB,Alba,Aiud,293262,18.4,7.6,3.6,0.0
EV-0002183,CL-0002183,BR,Braila,Braila,972344,26.5,4.3,4.8,0.23
EV-0002184,CL-0002184,BZB,Bucuresti,Sector 5,838984,22.6,2.7,0.0,0.0
EV-0002185,CL-0002185,NT,Neamt,Piatra Neamt,455573,10.1,3.0,5.8,0.14
EV-0002186,CL-0002186,BZB,Bucuresti,Sector 2,142429,12.6,4.8,8.6,0.0
EV-0002187,CL-0002187,BZB,Bucuresti,Sector 3,327863,-5.5,2.8,0.7,0.46
EV-0002188,CL-0002188,BN,Bistrita-Nasaud,Bistrita,216404,29.5,5.9,1.4,0.18
EV-0002189,CL-0002189,MM,Maramures,Sighetu Marmatiei,978877,-6.9,5.1,2.4,0.08
EV-0002190,CL-0002190,DJ,Dolj,Craiova,998135,-8.7,24.8,6.2,0.0
EV-0002191,CL-0002191,GL,Galati,Galati,450271,10.8,10.6,6.5,0.1
EV-0002192,CL-0002192,GL,Galati,Galati,450271,25.8,2.1,2.8,0.13
EV-0002193,CL-0002193,SM,Satu Mare,Satu Mare,251158,10.1,2.4,3.4,0.1
EV-0002194,CL-0002194,TR,Teleorman,Turnu Magurele,809053,-1.5,9.0,4.8,0.55
EV-0002195,CL-0002195,GJ,Gorj,Motru,143261,34.5,10.6,2.8,0.0
EV-0002196,CL-0002196,GJ,Gorj,Motru,143261,-2.7,2.4,3.8,0.29
EV-0002197,CL-0002197,IS,Iasi,Pascani,537475,31.8,7.7,2.7,0.0
EV-0002198,CL-0002198,IS,Iasi,Iasi,708661,8.8,30.0,1.5,0.0
EV-0002199,CL-0002199,BZB,Bucuresti,Sector 2,513970,2.4,4.3,5.1,0.07
EV-0002200,CL-0002200,TM,Timis,Timisoara,599707,17.0,15.4,5.8,0.09
EV-0002201,CL-0002201,PH,Prahova,Sinaia,450758,5.9,10.7,1.6,0.41
EV-0002202,CL-0002202,PH,Prahova,Sinaia,450758,8.8,9.7,4.9,0.0
EV-0002203,CL-0002203,BZB,Bucuresti,Sector 1,625401,18.1,6.0,7.0,1.42
EV-0002204,CL-0002204,TM,Timis,Sannicolau Mare,665447,18.9,5.5,1.3,0.07
EV-0002205,CL-0002205,CJ,Cluj,Dej,600831,20.7,14.4,4.1,0.36
EV-0002206,CL-0002206,IS,Iasi,Pascani,896180,18.7,3.2,5.3,0.0
EV-0002207,CL-0002207,PH,Prahova,Sinaia,325983,15.6,1.2,3.0,0.49
EV-0002208,CL-0002208,TM,Timis,Sannicolau Mare,592015,14.8,17.8,5.1,0.29
EV-0002209,CL-0002209,CT,Constanta,Constanta,803606,7.8,6.7,4.4,0.0
EV-0002210,CL-0002210,TM,Timis,Timisoara,584925,13.4,6.8,2.5,0.31
EV-0002211,CL-0002211,TM,Timis,Sannicolau Mare,420740,10.2,0.5,1.1,0.0
EV-0002212,CL-0002212,BZB,Bucuresti,Sector 1,233167,3.6,12.0,6.2,0.0
EV-0002213,CL-0002213,CL,Calarasi,Oltenita,432228,31.3,7.8,2.6,0.0
EV-0002214,CL-0002214,SV,Suceava,Suceava,411961,26.5,1.2,1.4,1.39
EV-0002215,CL-0002215,TR,Teleorman,Turnu Magurele,399319,9.6,6.8,4.2,0.0
EV-0002216,CL-0002216,TL,Tulcea,Tulcea,767072,25.5,9.1,5.0,0.06
EV-0002217,CL-0002217,GJ,Gorj,Targu Jiu,450500,12.0,14.6,4.7,0.0
EV-0002218,CL-0002218,BZB,Bucuresti,Sector 6,866647,13.5,0.1,2.6,0.16
EV-0002219,CL-0002219,MS,Mures,Sighisoara,802670,22.2,4.4,3.5,0.0
EV-0002220,CL-0002220,DJ,Dolj,Bailesti,769771,1.9,8.0,1.7,0.0
EV-0002221,CL-0002221,BV,Brasov,Brasov,364736,3.7,5.6,5.1,0.15
EV-0002222,CL-0002222,IF,Ilfov,Voluntari,684521,20.4,9.2,2.5,0.0
EV-0002223,CL-0002223,HR,Harghita,Miercurea Ciuc,611462,3.2,10.3,2.5,0.0
EV-0002224,CL-0002224,BZB,Bucuresti,Sector 4,332583,0.9,10.7,5.8,0.2
EV-0002225,CL-0002225,VS,Vaslui,Barlad,193525,18.9,10.7,4.7,0.0
EV-0002226,CL-0002226,AB,Alba,Alba Iulia,825834,30.4,0.7,3.6,1.45
EV-0002227,CL-0002227,TM,Timis,Lugoj,712301,21.9,17.6,2.3,0.17
EV-0002228,CL-0002228,BC,Bacau,Moinesti,417712,2.6,1.9,3.4,0.0
EV-0002229,CL-0002229,SV,Suceava,Suceava,387793,-0.7,6.5,0.6,0.0
EV-0002230,CL-0002230,CT,Constanta,Mangalia,129887,3.9,4.9,6.3,0.12
EV-0002231,CL-0002231,CT,Constanta,Mangalia,129887,6.3,2.5,3.9,0.0
EV-0002232,CL-0002232,SB,Sibiu,Sibiu,484849,15.0,3.0,2.5,0.39
EV-0002233,CL-0002233,TM,Timis,Lugoj,348575,29.1,30.0,4.3,1.98
EV-0002234,CL-0002234,TM,Timis,Lugoj,348575,18.1,2.8,3.1,0.69
EV-0002235,CL-0002235,GL,Galati,Tecuci,926854,13.9,7.7,5.6,1.16
EV-0002236,CL-0002236,AG,Arges,Campulung,453912,12.1,5.0,1.3,0.02
EV-0002237,CL-0002237,BZB,Bucuresti,Sector 6,643850,-8.4,4.3,3.5,0.0
EV-0002238,CL-0002238,BZB,Bucuresti,Sector 6,643850,29.5,29.0,3.9,1.84
EV-0002239,CL-0002239,CT,Constanta,Mangalia,412720,-3.2,6.8,9.9,0.16
EV-0002240,CL-0002240,BH,Bihor,Alesd,853571,26.7,9.3,3.2,0.0
EV-0002241,CL-0002241,SB,Sibiu,Sibiu,772298,4.7,3.5,6.0,0.14
EV-0002242,CL-0002242,BH,Bihor,Oradea,149970,16.0,4.4,1.3,0.12
EV-0002243,CL-0002243,BH,Bihor,Oradea,149970,20.7,10.7,2.5,0.0
EV-0002244,CL-0002244,TM,Timis,Timisoara,610624,16.9,18.7,3.1,0.0
EV-0002245,CL-0002245,IS,Iasi,Iasi,924360,18.8,11.5,5.7,0.7
EV-0002246,CL-0002246,AG,Arges,Curtea de Arges,161519,13.6,4.0,4.2,0.12
EV-0002247,CL-0002247,GL,Galati,Tecuci,513404,19.8,11.5,7.5,0.0
EV-0002248,CL-0002248,BZ,Buzau,Ramnicul Sarat,228537,23.5,2.8,1.7,0.42
EV-0002249,CL-0002249,TM,Timis,Lugoj,733174,1.7,3.2,5.3,1.62
EV-0002250,CL-0002250,IS,Iasi,Iasi,723939,3.7,7.8,5.4,0.0
EV-0002251,CL-0002251,HR,Harghita,Miercurea Ciuc,731792,8.5,3.6,4.7,0.12
EV-0002252,CL-0002252,IS,Iasi,Iasi,353495,29.0,6.2,1.9,0.0
EV-0002253,CL-0002253,MM,Maramures,Baia Mare,838525,15.2,2.2,0.0,0.09
EV-0002254,CL-0002254,BC,Bacau,Moinesti,120390,13.9,3.0,4.2,0.0
EV-0002255,CL-0002255,BC,Bacau,Moinesti,120390,7.5,13.6,5.2,0.0
EV-0002256,CL-0002256,VL,Valcea,Dragasani,109243,1.9,7.3,5.5,0.39
EV-0002257,CL-0002257,SV,Suceava,Falticeni,238901,17.0,6.6,4.3,1.46
EV-0002258,CL-0002258,BZ,Buzau,Buzau,815708,30.0,2.9,8.0,0.13
EV-0002259,CL-0002259,CJ,Cluj,Cluj-Napoca,657917,14.4,1.0,2.1,0.0
EV-0002260,CL-0002260,GR,Giurgiu,Giurgiu,593877,0.6,2.7,4.4,0.0
EV-0002261,CL-0002261,AG,Arges,Curtea de Arges,963993,16.8,10.4,1.4,0.32
EV-0002262,CL-0002262,IS,Iasi,Iasi,820355,6.3,1.9,3.0,0.0
EV-0002263,CL-0002263,TM,Timis,Sannicolau Mare,132235,10.5,11.0,7.8,0.0
EV-0002264,CL-0002264,SM,Satu Mare,Carei,875997,15.7,2.0,1.4,0.05
EV-0002265,CL-0002265,TR,Teleorman,Alexandria,587746,31.0,10.4,4.2,0.0
EV-0002266,CL-0002266,BT,Botosani,Dorohoi,427562,20.1,1.4,4.4,0.31
EV-0002267,CL-0002267,SV,Suceava,Suceava,761667,16.5,3.4,2.7,0.0
EV-0002268,CL-0002268,SV,Suceava,Suceava,761667,-4.6,1.9,1.8,0.08
EV-0002269,CL-0002269,BR,Braila,Braila,688731,14.4,10.2,0.8,0.89
EV-0002270,CL-0002270,SM,Satu Mare,Satu Mare,779279,-1.5,5.9,5.8,0.0
EV-0002271,CL-0002271,TM,Timis,Sannicolau Mare,149317,-10.1,1.0,2.8,0.03
EV-0002272,CL-0002272,CL,Calarasi,Oltenita,258049,5.9,3.0,2.5,0.06
EV-0002273,CL-0002273,IF,Ilfov,Chitila,439459,5.1,5.1,6.3,0.0
EV-0002274,CL-0002274,VN,Vrancea,Adjud,364772,13.6,3.3,4.8,0.08
EV-0002275,CL-0002275,CS,Caras-Severin,Resita,513848,-9.3,10.1,5.3,0.06
EV-0002276,CL-0002276,IF,Ilfov,Otopeni,121459,11.8,11.4,2.7,0.01
EV-0002277,CL-0002277,BC,Bacau,Onesti,743488,16.6,3.1,6.2,0.0
EV-0002278,CL-0002278,BC,Bacau,Bacau,230590,4.5,1.4,6.1,0.04
EV-0002279,CL-0002279,TR,Teleorman,Turnu Magurele,716637,4.4,19.9,4.9,0.2
EV-0002280,CL-0002280,TR,Teleorman,Turnu Magurele,716637,21.4,4.4,1.0,0.0
EV-0002281,CL-0002281,TR,Teleorman,Turnu Magurele,716637,7.7,3.2,3.3,0.0
EV-0002282,CL-0002282,CJ,Cluj,Dej,798837,18.5,24.7,0.5,0.0
EV-0002283,CL-0002283,GL,Galati,Tecuci,871043,12.9,19.7,2.0,1.12
EV-0002284,CL-0002284,CL,Calarasi,Calarasi,109420,10.7,17.2,6.9,0.15
EV-0002285,CL-0002285,BZB,Bucuresti,Sector 6,510911,23.6,4.9,0.6,0.0
EV-0002286,CL-0002286,BC,Bacau,Moinesti,310895,-1.1,2.1,4.8,0.0
EV-0002287,CL-0002287,BC,Bacau,Moinesti,310895,14.4,10.8,2.9,0.0
EV-0002288,CL-0002288,TM,Timis,Timisoara,541738,3.9,4.0,3.7,0.0
EV-0002289,CL-0002289,DB,Dambovita,Gaesti,328621,-1.0,12.4,2.0,0.11
EV-0002290,CL-0002290,BZB,Bucuresti,Sector 5,826536,29.5,6.9,7.1,0.0
EV-0002291,CL-0002291,IS,Iasi,Iasi,963382,14.3,11.8,5.0,0.27
EV-0002292,CL-0002292,TM,Timis,Lugoj,310781,20.1,8.8,4.1,1.27
EV-0002293,CL-0002293,SV,Suceava,Suceava,899037,-10.4,3.4,8.0,0.0
EV-0002294,CL-0002294,BC,Bacau,Bacau,809399,16.5,11.6,4.3,0.29
EV-0002295,CL-0002295,CL,Calarasi,Oltenita,120429,3.8,2.0,0.0,0.0
EV-0002296,CL-0002296,SV,Suceava,Suceava,898319,16.5,7.7,2.7,1.1
EV-0002297,CL-0002297,TM,Timis,Sannicolau Mare,140935,-1.6,4.1,1.5,0.36
EV-0002298,CL-0002298,TM,Timis,Sannicolau Mare,140935,27.8,4.1,5.1,0.01
EV-0002299,CL-0002299,SJ,Salaj,Zalau,741002,10.8,1.1,1.9,0.18
EV-0002300,CL-0002300,NT,Neamt,Roman,240769,8.4,1.9,3.0,0.0
EV-0002301,CL-0002301,NT,Neamt,Roman,240769,17.4,11.9,3.5,0.0
EV-0002302,CL-0002302,BZB,Bucuresti,Sector 4,753504,35.0,0.9,3.7,0.0
EV-0002303,CL-0002303,BZB,Bucuresti,Sector 1,691553,16.4,5.2,3.0,0.95
EV-0002304,CL-0002304,GL,Galati,Tecuci,264396,-0.6,30.8,1.8,1.24
EV-0002305,CL-0002305,TL,Tulcea,Babadag,182154,17.8,19.0,9.1,0.0
EV-0002306,CL-0002306,HR,Harghita,Odorheiu Secuiesc,468894,-4.3,5.8,4.8,0.02
EV-0002307,CL-0002307,TM,Timis,Lugoj,653366,15.2,5.7,4.6,0.0
EV-0002308,CL-0002308,IF,Ilfov,Voluntari,405832,7.9,13.4,6.6,0.49
EV-0002309,CL-0002309,HD,Hunedoara,Hunedoara,241251,-1.9,7.4,1.2,0.15
EV-0002310,CL-0002310,TM,Timis,Sannicolau Mare,510701,7.6,12.2,3.6,0.0
EV-0002311,CL-0002311,OT,Olt,Caracal,208427,24.9,12.7,4.0,0.1
EV-0002312,CL-0002312,CT,Constanta,Mangalia,789599,-0.4,6.3,5.1,0.0
EV-0002313,CL-0002313,BC,Bacau,Bacau,281739,-5.2,11.4,1.3,0.0
EV-0002314,CL-0002314,TM,Timis,Sannicolau Mare,182174,17.1,4.7,5.5,0.0
EV-0002315,CL-0002315,TM,Timis,Timisoara,656656,15.4,4.1,3.7,0.0
EV-0002316,CL-0002316,NT,Neamt,Roman,187753,5.1,5.1,7.2,0.0
EV-0002317,CL-0002317,GJ,Gorj,Motru,344258,-1.7,5.8,6.3,0.09
EV-0002318,CL-0002318,CS,Caras-Severin,Resita,405692,7.7,2.4,4.8,0.01
EV-0002319,CL-0002319,IL,Ialomita,Slobozia,155556,11.1,17.6,2.1,0.3
EV-0002320,CL-0002320,BZB,Bucuresti,Sector 5,753077,26.5,10.8,2.7,0.02
EV-0002321,CL-0002321,DJ,Dolj,Bailesti,930730,6.0,2.0,4.3,0.1
EV-0002322,CL-0002322,OT,Olt,Caracal,679218,14.7,5.3,6.9,0.0
EV-0002323,CL-0002323,VS,Vaslui,Vaslui,664143,9.6,7.3,2.0,0.0
EV-0002324,CL-0002324,TM,Timis,Lugoj,608235,19.7,2.3,4.4,0.0
EV-0002325,CL-0002325,VS,Vaslui,Barlad,223475,-2.0,6.1,1.8,0.85
EV-0002326,CL-0002326,BV,Brasov,Fagaras,774472,30.4,3.2,3.7,0.0
EV-0002327,CL-0002327,BV,Brasov,Fagaras,774472,7.6,4.6,3.1,0.0
EV-0002328,CL-0002328,TR,Teleorman,Alexandria,346538,19.3,12.8,5.0,0.04
EV-0002329,CL-0002329,CJ,Cluj,Turda,297375,-7.6,22.2,3.5,0.0
EV-0002330,CL-0002330,MS,Mures,Reghin,131311,33.9,8.4,1.4,0.33
EV-0002331,CL-0002331,AG,Arges,Campulung,159058,9.9,3.0,3.3,0.09
EV-0002332,CL-0002332,AG,Arges,Campulung,159058,15.1,3.7,5.4,0.0
EV-0002333,CL-0002333,AG,Arges,Campulung,159058,8.1,7.7,6.6,0.0
EV-0002334,CL-0002334,BZB,Bucuresti,Sector 5,153803,7.7,13.5,4.1,0.0
EV-0002335,CL-0002335,AG,Arges,Campulung,546100,19.2,1.3,5.4,0.09
EV-0002336,CL-0002336,IS,Iasi,Iasi,310031,15.8,14.1,4.6,0.18
EV-0002337,CL-0002337,GR,Giurgiu,Giurgiu,677545,20.5,3.6,4.3,0.11
EV-0002338,CL-0002338,OT,Olt,Slatina,897568,5.7,1.6,2.1,0.0
EV-0002339,CL-0002339,TM,Timis,Timisoara,353151,-0.9,9.4,4.6,0.21
EV-0002340,CL-0002340,TM,Timis,Timisoara,353151,31.1,3.9,0.0,0.03
EV-0002341,CL-0002341,TL,Tulcea,Tulcea,683723,9.8,6.3,5.0,0.0
EV-0002342,CL-0002342,BH,Bihor,Alesd,487632,6.2,5.3,4.9,1.17
EV-0002343,CL-0002343,BZB,Bucuresti,Sector 5,874739,24.6,7.2,4.0,0.0
EV-0002344,CL-0002344,BZB,Bucuresti,Sector 5,874739,5.3,1.3,3.2,0.0
EV-0002345,CL-0002345,OT,Olt,Caracal,652182,8.7,7.0,6.7,0.0
EV-0002346,CL-0002346,IS,Iasi,Pascani,801860,8.6,10.3,4.8,0.0
EV-0002347,CL-0002347,BV,Brasov,Sacele,323691,-0.1,3.1,2.0,0.31
EV-0002348,CL-0002348,BZB,Bucuresti,Sector 3,168912,4.6,10.4,6.6,0.0
EV-0002349,CL-0002349,BZB,Bucuresti,Sector 2,625215,14.3,2.3,4.6,0.14
EV-0002350,CL-0002350,BZB,Bucuresti,Sector 2,625215,17.3,2.3,2.6,0.0
EV-0002351,CL-0002351,IF,Ilfov,Otopeni,302700,7.6,5.9,3.8,0.0
EV-0002352,CL-0002352,CT,Constanta,Mangalia,296689,17.2,9.5,6.5,0.16
EV-0002353,CL-0002353,BZB,Bucuresti,Sector 2,262903,3.9,7.2,1.9,0.33
EV-0002354,CL-0002354,CT,Constanta,Constanta,792056,17.0,17.2,11.6,0.0
EV-0002355,CL-0002355,CT,Constanta,Medgidia,197323,8.5,10.4,7.4,0.14
EV-0002356,CL-0002356,CT,Constanta,Medgidia,197323,0.8,6.3,8.6,0.11
EV-0002357,CL-0002357,AG,Arges,Campulung,774036,-1.5,6.8,3.8,0.26
EV-0002358,CL-0002358,BH,Bihor,Oradea,198223,11.0,10.3,3.7,0.37
EV-0002359,CL-0002359,BR,Braila,Braila,297575,-0.1,28.0,3.5,0.17
EV-0002360,CL-0002360,PH,Prahova,Ploiesti,253488,1.4,1.5,4.3,0.0
EV-0002361,CL-0002361,TR,Teleorman,Turnu Magurele,494990,17.4,6.0,5.7,0.0
