claim_id,policy_id,product_type,loss_date,peril,status,reserve,paid,report_date,close_date,severity_band
CL-0002303,P-009728,homeowners,2025-04-14,hail,open,2980.01,3299.53,2025-04-14,,high
CL-0002304,P-009733,homeowners,2024-12-17,hail,open,1669.6,4414.25,2024-12-17,,high
CL-0002305,P-009740,auto,2025-05-06,theft,closed,0.0,2141.64,2025-05-06,2025-05-13,high
CL-0002306,P-009746,auto,2025-12-26,collision,closed,0.0,4874.36,2025-12-26,2026-01-15,high
CL-0002307,P-009757,homeowners,2025-08-03,fire,closed,0.0,16358.45,2025-08-03,2025-09-10,medium
CL-0002308,P-009758,homeowners,2024-04-10,hail,closed,0.0,6975.76,2024-04-10,2024-04-25,low
CL-0002309,P-009759,homeowners,2025-11-25,fire,closed,0.0,13449.22,2025-11-25,2025-12-02,low
CL-0002310,P-009767,auto,2024-10-03,collision,open,2454.67,3295.63,2024-10-03,,medium
CL-0002311,P-009768,auto,2025-06-03,collision,open,3984.64,9964.31,2025-06-03,,low
CL-0002312,P-009772,auto,2024-02-19,comprehensive,closed,0.0,2395.13,2024-02-19,2024-02-28,low
CL-0002313,P-009774,commercial_property,2024-11-25,water_damage,open,2573.53,4397.86,2024-11-25,,medium
CL-0002314,P-009778,renters,2025-09-25,theft,open,1406.64,2726.25,2025-09-25,,medium
CL-0002315,P-009780,auto,2025-07-19,comprehensive,closed,0.0,529.79,2025-07-19,2025-08-07,low
CL-0002316,P-009781,commercial_property,2024-10-15,fire,closed,0.0,17536.81,2024-10-15,2024-10-29,low
CL-0002317,P-009785,auto,2025-10-26,theft,closed,0.0,385.74,2025-10-26,2025-11-14,low
CL-0002318,P-009797,auto,2025-01-03,comprehensive,closed,0.0,5819.88,2025-01-03,2025-01-26,low
CL-0002319,P-009798,auto,2025-09-28,comprehensive,open,765.38,1509.03,2025-09-28,,medium
CL-0002320,P-009817,auto,2025-05-24,collision,closed,0.0,1070.76,2025-05-24,2025-06-08,low
CL-0002321,P-009833,auto,2025-09-23,collision,closed,0.0,1758.58,2025-09-23,2025-09-28,high
CL-0002322,P-009835,auto,2025-03-28,comprehensive,open,975.86,1138.97,2025-03-28,,medium
CL-0002323,P-009843,auto,2025-01-10,comprehensive,open,558.15,896.94,2025-01-10,,low
CL-0002324,P-009858,auto,2025-08-12,comprehensive,closed,0.0,6287.63,2025-08-12,2025-09-01,low
CL-0002325,P-009862,homeowners,2025-02-23,hail,closed,0.0,2937.02,2025-02-23,2025-03-07,low
CL-0002326,P-009863,homeowners,2025-07-24,water_damage,open,652.46,1375.17,2025-07-24,,low
CL-0002327,P-009863,homeowners,2025-08-17,water_damage,open,1859.43,5726.76,2025-08-17,,low
CL-0002328,P-009866,homeowners,2024-04-25,water_damage,closed,0.0,2752.06,2024-04-25,2024-06-06,high
CL-0002329,P-009868,renters,2024-12-17,theft,closed,0.0,1427.76,2024-12-17,2024-12-23,low
CL-0002330,P-009869,auto,2024-07-02,collision,denied,0.0,0.0,2024-07-02,2024-07-08,high
CL-0002331,P-009890,auto,2025-01-19,theft,closed,0.0,1309.67,2025-01-19,2025-02-26,low
CL-0002332,P-009890,auto,2025-05-19,collision,closed,0.0,565.46,2025-05-19,2025-06-16,high
CL-0002333,P-009890,auto,2025-09-04,comprehensive,closed,0.0,733.76,2025-09-04,2025-09-29,medium
CL-0002334,P-009905,auto,2024-09-23,collision,closed,0.0,7578.64,2024-09-23,2024-10-28,low
CL-0002335,P-009908,auto,2024-09-10,collision,open,503.23,1105.65,2024-09-10,,medium
CL-0002336,P-009909,auto,2025-03-21,collision,open,664.92,990.08,2025-03-21,,high
CL-0002337,P-009911,auto,2025-03-25,comprehensive,denied,0.0,0.0,2025-03-25,2025-04-18,high
CL-0002338,P-009930,commercial_property,2025-09-12,theft,closed,0.0,914.02,2025-09-12,2025-09-22,medium
CL-0002339,P-009933,commercial_property,2025-11-12,theft,closed,0.0,4619.43,2025-11-12,2025-11-24,low
CL-0002340,P-009933,commercial_property,2025-05-21,fire,closed,0.0,1587.39,2025-05-21,2025-05-29,high
CL-0002341,P-009940,auto,2024-09-13,comprehensive,closed,0.0,10661.81,2024-09-13,2024-09-24,medium
CL-0002342,P-009946,homeowners,2024-08-17,hail,closed,0.0,7464.08,2024-08-17,2024-09-04,medium
CL-0002343,P-009947,auto,2024-06-01,collision,open,639.1,2255.01,2024-06-01,,high
CL-0002344,P-009947,auto,2024-04-23,comprehensive,closed,0.0,4380.17,2024-04-23,2024-05-05,medium
CL-0002345,P-009956,auto,2024-05-15,comprehensive,open,1967.86,3807.45,2024-05-15,,medium
CL-0002346,P-009957,auto,2025-11-17,comprehensive,closed,0.0,1860.21,2025-11-17,2025-11-24,low
CL-0002347,P-009984,auto,2025-02-07,collision,closed,0.0,2316.72,2025-02-07,2025-02-11,low
CL-0002348,P-009986,auto,2024-02-24,collision,closed,0.0,1538.01,2024-02-24,2024-03-02,low
CL-0002349,P-009992,auto,2024-09-23,collision,closed,0.0,800.28,2024-09-23,2024-09-27,low
CL-0002350,P-009992,auto,2024-09-27,collision,closed,0.0,1557.66,2024-09-27,2024-10-10,medium
CL-0002351,P-009994,auto,2024-09-10,comprehensive,closed,0.0,1435.89,2024-09-10,2024-09-30,low
CL-0002352,P-010001,auto,2025-09-17,collision,closed,0.0,5594.1,2025-09-17,2025-09-28,medium
CL-0002353,P-010010,auto,2024-12-27,collision,open,810.92,1592.72,2024-12-27,,low
CL-0002354,P-010012,homeowners,2024-07-17,water_damage,closed,0.0,1310.79,2024-07-17,2024-08-10,low
CL-0002355,P-010015,auto,2026-03-01,comprehensive,closed,0.0,3284.24,2026-03-01,2026-03-17,medium
CL-0002356,P-010015,auto,2025-11-27,collision,closed,0.0,1807.57,2025-11-27,2025-12-10,low
CL-0002357,P-010019,auto,2024-01-28,collision,open,608.57,886.4,2024-01-28,,low
CL-0002358,P-010020,auto,2024-03-28,collision,closed,0.0,3494.18,2024-03-28,2024-04-10,high
CL-0002359,P-010021,auto,2024-03-27,collision,closed,0.0,1753.41,2024-03-27,2024-04-14,low
CL-0002360,P-010023,auto,2025-12-23,collision,closed,0.0,3516.94,2025-12-23,2026-01-08,low
CL-0002361,P-010027,homeowners,2025-08-07,water_damage,closed,0.0,1469.69,2025-08-07,2025-09-07,high
CL-0002362,P-010031,auto,2024-07-10,collision,open,628.15,1406.36,2024-07-10,,medium
CL-0002363,P-010034,auto,2024-05-28,comprehensive,closed,0.0,1140.64,2024-05-28,2024-06-09,low
CL-0002364,P-010036,auto,2025-07-27,collision,closed,0.0,3595.1,2025-07-27,2025-08-17,medium
CL-0002365,P-010038,auto,2025-04-02,collision,closed,0.0,2083.81,2025-04-02,2025-04-10,low
CL-0002366,P-010039,auto,2024-08-23,collision,open,562.02,700.53,2024-08-23,,low
CL-0002367,P-010046,auto,2025-01-12,comprehensive,closed,0.0,844.99,2025-01-12,2025-01-25,low
CL-0002368,P-010046,auto,2025-11-16,collision,closed,0.0,502.44,2025-11-16,2025-12-10,medium
CL-0002369,P-010046,auto,2025-01-28,collision,closed,0.0,3223.11,2025-01-28,2025-02-26,low
CL-0002370,P-010048,auto,2024-04-03,comprehensive,closed,0.0,903.09,2024-04-03,2024-04-17,low
CL-0002371,P-010051,auto,2024-04-04,comprehensive,closed,0.0,4760.04,2024-04-04,2024-04-13,medium
CL-0002372,P-010051,auto,2024-07-08,collision,open,1412.31,4722.23,2024-07-08,,high
CL-0002373,P-010062,auto,2024-12-03,comprehensive,closed,0.0,2491.01,2024-12-03,2024-12-20,low
CL-0002374,P-010070,renters,2025-09-05,theft,closed,0.0,1267.1,2025-09-05,2025-09-22,medium
CL-0002375,P-010072,auto,2025-11-24,comprehensive,closed,0.0,855.65,2025-11-24,2025-12-05,low
CL-0002376,P-010076,auto,2024-09-17,comprehensive,closed,0.0,14896.04,2024-09-17,2024-09-19,high
CL-0002377,P-010079,homeowners,2025-05-16,hail,closed,0.0,1234.28,2025-05-16,2025-06-12,medium
CL-0002378,P-010082,homeowners,2025-01-08,water_damage,closed,0.0,6079.76,2025-01-08,2025-01-16,high
CL-0002379,P-010089,auto,2025-07-23,comprehensive,closed,0.0,1900.85,2025-07-23,2025-08-01,medium
CL-0002380,P-010095,homeowners,2025-03-21,hail,denied,0.0,0.0,2025-03-21,2025-04-17,medium
CL-0002381,P-010104,auto,2025-06-28,comprehensive,open,2413.96,3949.46,2025-06-28,,low
CL-0002382,P-010131,auto,2024-01-11,comprehensive,closed,0.0,953.27,2024-01-11,2024-01-21,low
CL-0002383,P-010136,auto,2025-10-26,comprehensive,open,188.74,431.77,2025-10-26,,medium
CL-0002384,P-010138,auto,2024-12-17,collision,closed,0.0,3350.96,2024-12-17,2025-01-14,low
CL-0002385,P-010140,auto,2024-05-12,collision,open,1452.43,1938.24,2024-05-12,,low
CL-0002386,P-010144,commercial_property,2025-05-09,water_damage,open,3557.67,6095.1,2025-05-09,,low
CL-0002387,P-010147,auto,2024-03-12,comprehensive,denied,0.0,0.0,2024-03-12,2024-04-06,medium
CL-0002388,P-010148,homeowners,2025-06-10,hail,closed,0.0,7763.94,2025-06-10,2025-06-15,low
CL-0002389,P-010151,homeowners,2025-08-16,hail,closed,0.0,371.62,2025-08-16,2025-09-15,low
CL-0002390,P-010168,commercial_property,2024-05-24,water_damage,closed,0.0,6706.29,2024-05-24,2024-05-28,high
CL-0002391,P-010180,commercial_property,2024-09-14,fire,closed,0.0,15844.62,2024-09-14,2024-09-25,medium
CL-0002392,P-010183,auto,2024-02-18,collision,closed,0.0,287.03,2024-02-18,2024-03-02,medium
CL-0002393,P-010189,auto,2025-11-10,collision,closed,0.0,327.97,2025-11-10,2025-11-29,medium
CL-0002394,P-010189,auto,2024-04-20,theft,closed,0.0,1637.51,2024-04-20,2024-04-28,medium
CL-0002395,P-010195,homeowners,2025-10-28,hail,closed,0.0,6297.22,2025-10-28,2025-11-11,medium
CL-0002396,P-010199,auto,2025-07-20,comprehensive,closed,0.0,1178.4,2025-07-20,2025-08-13,medium
CL-0002397,P-010199,auto,2025-05-21,comprehensive,open,757.19,1208.75,2025-05-21,,low
CL-0002398,P-010200,auto,2024-11-28,collision,closed,0.0,207.87,2024-11-28,2024-12-17,medium
CL-0002399,P-010202,commercial_property,2025-09-11,water_damage,closed,0.0,1630.53,2025-09-11,2025-09-27,low
CL-0002400,P-010203,auto,2025-02-26,collision,closed,0.0,4552.95,2025-02-26,2025-03-17,low
CL-0002401,P-010211,auto,2025-05-11,collision,closed,0.0,3882.08,2025-05-11,2025-06-12,medium
CL-0002402,P-010215,auto,2024-11-14,collision,closed,0.0,2033.3,2024-11-14,2024-11-26,high
CL-0002403,P-010216,homeowners,2025-05-16,hail,closed,0.0,2643.15,2025-05-16,2025-05-20,high
CL-0002404,P-010216,homeowners,2024-03-04,theft,open,492.19,1383.31,2024-03-04,,low
CL-0002405,P-010218,auto,2024-07-09,comprehensive,closed,0.0,9373.32,2024-07-09,2024-07-20,medium
CL-0002406,P-010227,auto,2024-06-23,collision,closed,0.0,520.98,2024-06-23,2024-06-26,low
CL-0002407,P-010230,homeowners,2025-01-07,hail,closed,0.0,3351.83,2025-01-07,2025-01-19,low
CL-0002408,P-010233,auto,2024-08-28,collision,denied,0.0,0.0,2024-08-28,2024-09-14,medium
CL-0002409,P-010236,homeowners,2025-04-12,water_damage,open,1266.1,3197.44,2025-04-12,,high
CL-0002410,P-010239,homeowners,2025-01-21,water_damage,closed,0.0,5393.52,2025-01-21,2025-01-27,high
CL-0002411,P-010248,homeowners,2025-10-11,hail,closed,0.0,1290.96,2025-10-11,2025-11-15,high
CL-0002412,P-010254,auto,2025-02-07,comprehensive,denied,0.0,0.0,2025-02-07,2025-03-02,medium
CL-0002413,P-010255,homeowners,2025-04-07,water_damage,closed,0.0,5542.88,2025-04-07,2025-04-25,low
CL-0002414,P-010269,auto,2025-04-26,comprehensive,closed,0.0,4240.4,2025-04-26,2025-05-17,low
CL-0002415,P-010274,auto,2024-09-06,comprehensive,closed,0.0,6772.08,2024-09-06,2024-09-27,low
CL-0002416,P-010279,homeowners,2024-12-20,hail,closed,0.0,11833.16,2024-12-20,2024-12-26,low
CL-0002417,P-010281,auto,2024-10-26,collision,closed,0.0,1411.42,2024-10-26,2024-11-11,high
CL-0002418,P-010283,auto,2025-04-10,theft,open,158.06,252.08,2025-04-10,,medium
CL-0002419,P-010285,auto,2024-06-19,comprehensive,closed,0.0,1104.18,2024-06-19,2024-07-02,low
CL-0002420,P-010285,auto,2024-08-01,comprehensive,closed,0.0,3257.66,2024-08-01,2024-08-14,medium
CL-0002421,P-010295,auto,2025-12-05,collision,closed,0.0,591.11,2025-12-05,2025-12-29,low
CL-0002422,P-010297,auto,2025-02-05,collision,closed,0.0,1160.53,2025-02-05,2025-02-22,low
CL-0002423,P-010298,auto,2025-06-13,collision,open,775.52,1772.63,2025-06-13,,medium
CL-0002424,P-010325,auto,2025-09-14,collision,open,3320.37,10154.57,2025-09-14,,low
CL-0002425,P-010325,auto,2025-08-18,collision,open,496.24,1240.8,2025-08-18,,low
CL-0002426,P-010329,auto,2025-12-20,collision,closed,0.0,2224.22,2025-12-20,2025-12-31,low
CL-0002427,P-010341,auto,2025-01-01,collision,denied,0.0,0.0,2025-01-01,2025-01-28,medium
CL-0002428,P-010343,auto,2025-03-19,collision,denied,0.0,0.0,2025-03-19,2025-03-30,low
CL-0002429,P-010367,auto,2024-06-23,collision,closed,0.0,2254.4,2024-06-23,2024-06-28,low
CL-0002430,P-010374,auto,2024-01-13,comprehensive,open,1634.11,2562.11,2024-01-13,,high
CL-0002431,P-010377,auto,2025-07-28,collision,open,1179.32,1815.76,2025-07-28,,low
CL-0002432,P-010379,homeowners,2025-02-12,theft,closed,0.0,561.15,2025-02-12,2025-02-24,high
CL-0002433,P-010388,homeowners,2024-10-04,hail,closed,0.0,4572.54,2024-10-04,2024-10-23,low
CL-0002434,P-010389,homeowners,2024-06-14,hail,closed,0.0,2637.61,2024-06-14,2024-07-05,low
CL-0002435,P-010390,auto,2024-09-09,comprehensive,closed,0.0,1224.46,2024-09-09,2024-09-19,low
CL-0002436,P-010394,commercial_property,2025-08-24,water_damage,closed,0.0,3738.57,2025-08-24,2025-09-09,low
CL-0002437,P-010401,auto,2025-04-24,collision,closed,0.0,3009.61,2025-04-24,2025-05-08,medium
CL-0002438,P-010404,homeowners,2025-01-09,water_damage,closed,0.0,3450.84,2025-01-09,2025-01-31,low
CL-0002439,P-010406,renters,2024-06-17,theft,closed,0.0,1078.54,2024-06-17,2024-06-29,low
CL-0002440,P-010406,renters,2024-01-04,water_damage,closed,0.0,1696.68,2024-01-04,2024-01-07,high
CL-0002441,P-010408,renters,2025-01-28,theft,closed,0.0,804.95,2025-01-28,2025-02-10,low
CL-0002442,P-010408,renters,2024-07-20,theft,closed,0.0,148.06,2024-07-20,2024-07-30,medium
CL-0002443,P-010412,auto,2025-07-21,collision,closed,0.0,913.27,2025-07-21,2025-08-16,medium
CL-0002444,P-010417,homeowners,2024-05-24,hail,closed,0.0,778.95,2024-05-24,2024-06-14,low
CL-0002445,P-010417,homeowners,2025-06-18,hail,closed,0.0,2567.16,2025-06-18,2025-06-26,high
CL-0002446,P-010421,auto,2024-09-21,collision,closed,0.0,2895.04,2024-09-21,2024-09-24,medium
CL-0002447,P-010423,auto,2024-01-01,comprehensive,closed,0.0,961.68,2024-01-01,2024-01-17,high
CL-0002448,P-010423,auto,2025-11-05,collision,open,3069.97,5258.65,2025-11-05,,high
CL-0002449,P-010428,auto,2025-10-15,collision,denied,0.0,0.0,2025-10-15,2025-11-04,low
CL-0002450,P-010432,auto,2025-07-08,collision,open,2695.26,3384.0,2025-07-08,,medium
CL-0002451,P-010435,auto,2024-05-16,collision,closed,0.0,2484.5,2024-05-16,2024-05-19,low
CL-0002452,P-010437,auto,2025-09-03,comprehensive,closed,0.0,1827.29,2025-09-03,2025-09-11,medium
CL-0002453,P-010438,auto,2024-10-10,collision,closed,0.0,543.26,2024-10-10,2024-10-17,low
CL-0002454,P-010438,auto,2024-11-08,theft,closed,0.0,1849.83,2024-11-08,2024-11-15,low
CL-0002455,P-010439,auto,2025-05-11,collision,closed,0.0,2766.47,2025-05-11,2025-05-14,medium
CL-0002456,P-010445,homeowners,2025-07-20,hail,denied,0.0,0.0,2025-07-20,2025-08-02,medium
CL-0002457,P-010450,auto,2025-10-17,collision,closed,0.0,638.1,2025-10-17,2025-10-23,cat
CL-0002458,P-010458,homeowners,2025-11-05,water_damage,closed,0.0,1559.5,2025-11-05,2025-11-11,medium
CL-0002459,P-010458,homeowners,2024-12-17,hail,closed,0.0,2249.07,2024-12-17,2024-12-27,medium
CL-0002460,P-010477,auto,2025-09-05,collision,closed,0.0,1554.01,2025-09-05,2025-09-20,high
CL-0002461,P-010486,auto,2024-12-17,collision,closed,0.0,1571.46,2024-12-17,2025-01-31,high
CL-0002462,P-010487,auto,2024-12-11,collision,closed,0.0,1073.01,2024-12-11,2024-12-19,low
CL-0002463,P-010488,homeowners,2024-04-11,hail,closed,0.0,4212.81,2024-04-11,2024-04-24,high
CL-0002464,P-010498,auto,2024-12-13,comprehensive,closed,0.0,5340.61,2024-12-13,2024-12-23,low
CL-0002465,P-010501,homeowners,2025-03-10,hail,denied,0.0,0.0,2025-03-10,2025-03-14,high
CL-0002466,P-010503,auto,2025-12-23,collision,closed,0.0,5867.11,2025-12-23,2026-01-19,medium
CL-0002467,P-010520,renters,2025-09-28,water_damage,open,1317.57,2548.28,2025-09-28,,medium
CL-0002468,P-010524,auto,2024-11-28,collision,closed,0.0,569.77,2024-11-28,2024-12-17,medium
CL-0002469,P-010540,auto,2025-10-22,collision,open,404.34,764.06,2025-10-22,,low
CL-0002470,P-010544,auto,2024-10-28,collision,closed,0.0,1841.1,2024-10-28,2024-11-19,low
CL-0002471,P-010549,auto,2025-07-21,collision,closed,0.0,1148.95,2025-07-21,2025-07-25,high
CL-0002472,P-010555,auto,2025-12-11,collision,closed,0.0,4488.21,2025-12-11,2026-01-20,medium
CL-0002473,P-010560,auto,2024-02-13,collision,closed,0.0,1345.21,2024-02-13,2024-02-29,low
CL-0002474,P-010561,auto,2024-09-07,comprehensive,closed,0.0,5163.61,2024-09-07,2024-09-28,low
CL-0002475,P-010563,auto,2024-10-26,collision,closed,0.0,866.32,2024-10-26,2024-11-12,low
CL-0002476,P-010566,homeowners,2025-07-08,fire,denied,0.0,0.0,2025-07-08,2025-07-22,medium
CL-0002477,P-010572,renters,2025-07-24,theft,closed,0.0,219.47,2025-07-24,2025-07-27,low
CL-0002478,P-010574,homeowners,2025-01-10,water_damage,closed,0.0,1074.62,2025-01-10,2025-01-24,low
CL-0002479,P-010574,homeowners,2024-06-28,hail,closed,0.0,4278.09,2024-06-28,2024-06-29,low
CL-0002480,P-010575,renters,2024-02-01,water_damage,closed,0.0,2430.84,2024-02-01,2024-02-15,medium
CL-0002481,P-010580,auto,2024-03-28,collision,closed,0.0,1223.82,2024-03-28,2024-04-16,low
CL-0002482,P-010582,homeowners,2024-07-11,hail,closed,0.0,1910.97,2024-07-11,2024-07-17,medium
CL-0002483,P-010587,homeowners,2024-07-07,theft,closed,0.0,1511.48,2024-07-07,2024-07-26,low
CL-0002484,P-010588,auto,2024-11-22,comprehensive,open,3223.07,4779.8,2024-11-22,,low
CL-0002485,P-010588,auto,2024-07-01,comprehensive,closed,0.0,1128.38,2024-07-01,2024-07-23,low
CL-0002486,P-010591,homeowners,2024-01-18,hail,closed,0.0,3007.36,2024-01-18,2024-02-17,low
CL-0002487,P-010591,homeowners,2025-09-04,water_damage,closed,0.0,6865.55,2025-09-04,2025-09-14,low
CL-0002488,P-010605,auto,2024-12-16,collision,closed,0.0,1474.43,2024-12-16,2024-12-19,low
CL-0002489,P-010614,auto,2024-04-28,comprehensive,closed,0.0,6216.32,2024-04-28,2024-05-21,medium
CL-0002490,P-010617,auto,2025-06-28,collision,closed,0.0,790.13,2025-06-28,2025-07-08,medium
CL-0002491,P-010617,auto,2025-06-16,collision,closed,0.0,3276.8,2025-06-16,2025-07-01,low
CL-0002492,P-010620,auto,2025-03-12,collision,closed,0.0,331.62,2025-03-12,2025-03-15,medium
CL-0002493,P-010624,homeowners,2025-07-22,fire,closed,0.0,2849.67,2025-07-22,2025-07-26,medium
CL-0002494,P-010628,auto,2024-10-14,collision,denied,0.0,0.0,2024-10-14,2024-11-05,low
CL-0002495,P-010631,auto,2025-05-01,collision,open,628.14,1236.81,2025-05-01,,high
CL-0002496,P-010634,auto,2024-05-16,comprehensive,closed,0.0,2886.43,2024-05-16,2024-05-26,medium
CL-0002497,P-010638,homeowners,2024-08-06,hail,denied,0.0,0.0,2024-08-06,2024-08-13,medium
CL-0002498,P-010639,auto,2024-03-20,comprehensive,closed,0.0,2348.68,2024-03-20,2024-04-08,low
CL-0002499,P-010639,auto,2024-09-19,comprehensive,closed,0.0,3828.76,2024-09-19,2024-10-02,low
CL-0002500,P-010643,homeowners,2025-05-09,water_damage,closed,0.0,5464.32,2025-05-09,2025-05-19,low
CL-0002501,P-010654,auto,2025-01-23,collision,open,420.52,967.56,2025-01-23,,low
CL-0002502,P-010671,auto,2026-12-15,collision,closed,0.0,3665.71,2026-12-15,2026-12-30,low
CL-0002503,P-010672,auto,2024-01-18,comprehensive,closed,0.0,983.55,2024-01-18,2024-02-01,high
CL-0002504,P-010672,auto,2024-05-06,comprehensive,closed,0.0,4756.11,2024-05-06,2024-05-19,low
CL-0002505,P-010673,auto,2025-09-25,collision,closed,0.0,3024.04,2025-09-25,2025-10-04,high
CL-0002506,P-010676,auto,2025-06-12,comprehensive,closed,0.0,5785.67,2025-06-12,2025-06-27,medium
CL-0002507,P-010681,auto,2024-12-01,collision,closed,0.0,3191.37,2024-12-01,2024-12-13,medium
CL-0002508,P-010682,auto,2024-05-16,collision,closed,0.0,952.27,2024-05-16,2024-05-20,low
CL-0002509,P-010682,auto,2024-07-17,collision,open,587.27,937.09,2024-07-17,,low
CL-0002510,P-010689,commercial_property,2025-04-08,fire,denied,0.0,0.0,2025-04-08,2025-04-29,medium
CL-0002511,P-010690,auto,2025-08-01,comprehensive,closed,0.0,260.34,2025-08-01,2025-08-09,medium
CL-0002512,P-010694,homeowners,2025-06-15,water_damage,closed,0.0,1550.28,2025-06-15,2025-06-18,high
CL-0002513,P-010711,auto,2024-05-13,collision,closed,0.0,3652.26,2024-05-13,2024-06-01,low
CL-0002514,P-010713,auto,2024-03-10,comprehensive,open,2283.89,3552.66,2024-03-10,,low
CL-0002515,P-010716,homeowners,2024-07-26,fire,closed,0.0,2600.68,2024-07-26,2024-08-06,medium
CL-0002516,P-010720,homeowners,2025-03-14,fire,denied,0.0,0.0,2025-03-14,2025-03-28,high
CL-0002517,P-010722,auto,2025-02-21,collision,closed,0.0,1196.44,2025-02-21,2025-02-27,low
CL-0002518,P-010726,auto,2025-01-21,comprehensive,closed,0.0,5071.35,2025-01-21,2025-02-12,low
CL-0002519,P-010733,homeowners,2024-04-09,fire,closed,0.0,19586.02,2024-04-09,2024-04-25,low
CL-0002520,P-010743,homeowners,2025-07-07,water_damage,closed,0.0,3185.53,2025-07-07,2025-07-15,medium
CL-0002521,P-010744,auto,2025-10-28,theft,closed,0.0,836.0,2025-10-28,2025-11-09,medium
CL-0002522,P-010744,auto,2026-11-15,collision,closed,0.0,3484.83,2026-11-15,2026-11-21,high
CL-0002523,P-010747,auto,2024-10-28,collision,closed,0.0,3454.25,2024-10-28,2024-11-18,medium
CL-0002524,P-010747,auto,2024-05-07,collision,denied,0.0,0.0,2024-05-07,2024-05-18,medium
CL-0002525,P-010754,auto,2025-12-28,theft,closed,0.0,645.42,2025-12-28,2026-01-04,low
CL-0002526,P-010759,homeowners,2024-02-24,hail,open,1527.58,2786.55,2024-02-24,,low
CL-0002527,P-010762,auto,2025-02-03,collision,open,6902.66,9390.64,2025-02-03,,high
CL-0002528,P-010762,auto,2025-10-01,collision,closed,0.0,3102.43,2025-10-01,2025-10-05,medium
CL-0002529,P-010765,auto,2025-04-22,comprehensive,denied,0.0,0.0,2025-04-22,2025-05-09,low
CL-0002530,P-010768,auto,2025-01-04,theft,closed,0.0,867.68,2025-01-04,2025-02-06,low
CL-0002531,P-010769,homeowners,2025-09-11,water_damage,closed,0.0,2246.19,2025-09-11,2025-09-20,low
CL-0002532,P-010781,auto,2025-01-06,collision,closed,0.0,7510.07,2025-01-06,2025-01-15,medium
CL-0002533,P-010785,auto,2024-12-19,collision,open,1671.16,2559.68,2024-12-19,,low
CL-0002534,P-010800,homeowners,2025-03-06,hail,closed,0.0,5063.82,2025-03-06,2025-03-23,medium
CL-0002535,P-010801,homeowners,2025-02-12,water_damage,closed,0.0,1744.51,2025-02-12,2025-03-01,low
CL-0002536,P-010802,auto,2025-02-24,collision,closed,0.0,1509.88,2025-02-24,2025-03-07,medium
CL-0002537,P-010802,auto,2024-08-17,collision,open,413.08,1045.74,2024-08-17,,low
CL-0002538,P-010806,auto,2025-01-28,collision,closed,0.0,1936.17,2025-01-28,2025-02-15,medium
CL-0002539,P-010809,auto,2025-06-16,collision,closed,0.0,740.09,2025-06-16,2025-07-05,high
CL-0002540,P-010823,auto,2024-04-16,comprehensive,closed,0.0,4298.07,2024-04-16,2024-04-28,low
CL-0002541,P-010827,homeowners,2024-05-25,hail,closed,0.0,2661.44,2024-05-25,2024-06-01,low
CL-0002542,P-010834,auto,2024-11-26,collision,open,1377.94,4037.28,2024-11-26,,low
CL-0002543,P-010837,homeowners,2025-10-20,hail,closed,0.0,4529.42,2025-10-20,2025-11-06,medium
CL-0002544,P-010844,homeowners,2025-05-11,water_damage,closed,0.0,1811.12,2025-05-11,2025-05-23,low
CL-0002545,P-010847,auto,2025-10-03,comprehensive,open,1390.44,2704.33,2025-10-03,,medium
CL-0002546,P-010847,auto,2025-12-28,collision,closed,0.0,1652.33,2025-12-28,2026-01-24,medium
CL-0002547,P-010850,auto,2024-02-16,comprehensive,closed,0.0,6088.53,2024-02-16,2024-02-23,medium
CL-0002548,P-010860,auto,2024-12-06,collision,denied,0.0,0.0,2024-12-06,2024-12-21,low
CL-0002549,P-010861,homeowners,2025-06-02,hail,closed,0.0,2617.46,2025-06-02,2025-06-19,low
CL-0002550,P-010866,auto,2024-01-19,collision,closed,0.0,15115.34,2024-01-19,2024-02-04,low
CL-0002551,P-010867,homeowners,2025-06-04,hail,open,2973.71,10852.25,2025-06-04,,low
CL-0002552,P-010868,homeowners,2026-01-28,water_damage,denied,0.0,0.0,2026-01-28,2026-02-02,medium
CL-0002553,P-010879,auto,2025-08-14,comprehensive,closed,0.0,2634.92,2025-08-14,2025-08-18,medium
CL-0002554,P-010881,auto,2025-11-15,collision,closed,0.0,443.21,2025-11-15,2025-12-07,medium
CL-0002555,P-010897,homeowners,2024-05-28,hail,closed,0.0,2024.29,2024-05-28,2024-06-13,medium
CL-0002556,P-010900,homeowners,2024-12-06,fire,open,5088.21,8381.93,2024-12-06,,low
CL-0002557,P-010908,auto,2024-03-28,collision,closed,0.0,3841.98,2024-03-28,2024-03-31,medium
CL-0002558,P-010911,auto,2025-01-14,theft,open,419.67,573.29,2025-01-14,,low
CL-0002559,P-010917,auto,2024-09-13,collision,closed,0.0,3191.17,2024-09-13,2024-09-25,low
CL-0002560,P-010917,auto,2025-04-24,collision,open,994.31,1824.09,2025-04-24,,high
CL-0002561,P-010918,homeowners,2024-06-26,hail,closed,0.0,2858.67,2024-06-26,2024-07-02,low
CL-0002562,P-010919,homeowners,2025-10-10,hail,denied,0.0,0.0,2025-10-10,2025-10-25,high
CL-0002563,P-010932,homeowners,2025-01-06,theft,closed,0.0,959.59,2025-01-06,2025-01-10,low
